gene	report_path	source_image	copied_image	copied	reason
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PAXBP1/IF_images/SiHa_HPA003757_2.jpg	docs/assets/report-images/PAXBP1/SiHa_HPA003757_2.jpg	True	copied_or_reused
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	../assets/report-images/PAXBP1/Rh30_HPA003757_1.jpg		False	source_not_found
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	../assets/report-images/PAXBP1/SiHa_HPA003757_2.jpg		False	source_not_found
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PAXBP1/PAXBP1-PAE.png	docs/assets/report-images/PAXBP1/PAXBP1-PAE.png	True	copied_or_reused
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	../assets/report-images/PAXBP1/PAXBP1-PAE.png		False	source_not_found
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PAXBP1/PAXBP1-PAE.png	docs/assets/report-images/PAXBP1/PAXBP1-PAE.png	True	copied_or_reused
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	../assets/report-images/PAXBP1/PAXBP1-PAE.png		False	source_not_found
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PAXBP1/PAXBP1-PAE.png	docs/assets/report-images/PAXBP1/PAXBP1-PAE.png	True	copied_or_reused
PAXBP1	detail/nucleoplasm/PAXBP1/PAXBP1-evaluation.md	../assets/report-images/PAXBP1/PAXBP1-PAE.png		False	source_not_found
PCGF5	detail/nucleoplasm/PCGF5/PCGF5-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCGF5/IF_images/PCGF5_IF_red_green.jpg	docs/assets/report-images/PCGF5/PCGF5_IF_red_green.jpg	True	copied_or_reused
PCGF5	detail/nucleoplasm/PCGF5/PCGF5-evaluation.md	../assets/report-images/PCGF5/PCGF5_IF_red_green.jpg		False	source_not_found
PCGF5	detail/nucleoplasm/PCGF5/PCGF5-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCGF5/PCGF5-PAE.png	docs/assets/report-images/PCGF5/PCGF5-PAE.png	True	copied_or_reused
PCGF5	detail/nucleoplasm/PCGF5/PCGF5-evaluation.md	../assets/report-images/PCGF5/PCGF5-PAE.png		False	source_not_found
PCGF5	detail/nucleoplasm/PCGF5/PCGF5-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PCGF5/PCGF5-PAE.png	docs/assets/report-images/PCGF5/PCGF5-PAE.png	True	copied_or_reused
PCGF5	detail/nucleoplasm/PCGF5/PCGF5-evaluation.md	../assets/report-images/PCGF5/PCGF5-PAE.png		False	source_not_found
PCGF6	detail/nucleoplasm/PCGF6/PCGF6-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCGF6/PCGF6-PAE.png	docs/assets/report-images/PCGF6/PCGF6-PAE.png	True	copied_or_reused
PCGF6	detail/nucleoplasm/PCGF6/PCGF6-evaluation.md	../assets/report-images/PCGF6/PCGF6-PAE.png		False	source_not_found
PCGF6	detail/nucleoplasm/PCGF6/PCGF6-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCGF6/PCGF6-PAE.png	docs/assets/report-images/PCGF6/PCGF6-PAE.png	True	copied_or_reused
PCGF6	detail/nucleoplasm/PCGF6/PCGF6-evaluation.md	../assets/report-images/PCGF6/PCGF6-PAE.png		False	source_not_found
PCGF6	detail/nucleoplasm/PCGF6/PCGF6-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PCGF6/PCGF6-PAE.png	docs/assets/report-images/PCGF6/PCGF6-PAE.png	True	copied_or_reused
PCGF6	detail/nucleoplasm/PCGF6/PCGF6-evaluation.md	../assets/report-images/PCGF6/PCGF6-PAE.png		False	source_not_found
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCP4/IF_images/MCF-7_HPA005792_1.jpg	docs/assets/report-images/PCP4/MCF-7_HPA005792_1.jpg	True	copied_or_reused
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCP4/IF_images/U2OS_HPA005792_2.jpg	docs/assets/report-images/PCP4/U2OS_HPA005792_2.jpg	True	copied_or_reused
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	../assets/report-images/PCP4/MCF-7_HPA005792_1.jpg		False	source_not_found
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	../assets/report-images/PCP4/U2OS_HPA005792_2.jpg		False	source_not_found
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCP4/PCP4-PAE.png	docs/assets/report-images/PCP4/PCP4-PAE.png	True	copied_or_reused
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	../assets/report-images/PCP4/PCP4-PAE.png		False	source_not_found
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCP4/PCP4-PAE.png	docs/assets/report-images/PCP4/PCP4-PAE.png	True	copied_or_reused
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	../assets/report-images/PCP4/PCP4-PAE.png		False	source_not_found
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PCP4/PCP4-PAE.png	docs/assets/report-images/PCP4/PCP4-PAE.png	True	copied_or_reused
PCP4	detail/nucleoplasm/PCP4/PCP4-evaluation.md	../assets/report-images/PCP4/PCP4-PAE.png		False	source_not_found
PCYT2	detail/nucleoplasm/PCYT2/PCYT2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCYT2/IF_images/222_D11_1_blue_red_green.jpg	docs/assets/report-images/PCYT2/222_D11_1_blue_red_green.jpg	True	copied_or_reused
PCYT2	detail/nucleoplasm/PCYT2/PCYT2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PCYT2/IF_images/222_D11_2_blue_red_green.jpg	docs/assets/report-images/PCYT2/222_D11_2_blue_red_green.jpg	True	copied_or_reused
PCYT2	detail/nucleoplasm/PCYT2/PCYT2-evaluation.md	../assets/report-images/PCYT2/222_D11_1_blue_red_green.jpg		False	source_not_found
PCYT2	detail/nucleoplasm/PCYT2/PCYT2-evaluation.md	../assets/report-images/PCYT2/222_D11_2_blue_red_green.jpg		False	source_not_found
PDLIM5	detail/nucleoplasm/PDLIM5/PDLIM5-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PDLIM5/IF_images/131_F8_1_blue_red_green.jpg	docs/assets/report-images/PDLIM5/131_F8_1_blue_red_green.jpg	True	copied_or_reused
PDLIM5	detail/nucleoplasm/PDLIM5/PDLIM5-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PDLIM5/IF_images/131_F8_2_blue_red_green.jpg	docs/assets/report-images/PDLIM5/131_F8_2_blue_red_green.jpg	True	copied_or_reused
PDLIM5	detail/nucleoplasm/PDLIM5/PDLIM5-evaluation.md	../assets/report-images/PDLIM5/131_F8_1_blue_red_green.jpg		False	source_not_found
PDLIM5	detail/nucleoplasm/PDLIM5/PDLIM5-evaluation.md	../assets/report-images/PDLIM5/131_F8_2_blue_red_green.jpg		False	source_not_found
PEF1	detail/nucleoplasm/PEF1/PEF1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PEF1/IF_images/1153_G4_1_blue_red_green.jpg	docs/assets/report-images/PEF1/1153_G4_1_blue_red_green.jpg	True	copied_or_reused
PEF1	detail/nucleoplasm/PEF1/PEF1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PEF1/IF_images/1153_G4_2_blue_red_green.jpg	docs/assets/report-images/PEF1/1153_G4_2_blue_red_green.jpg	True	copied_or_reused
PEF1	detail/nucleoplasm/PEF1/PEF1-evaluation.md	../assets/report-images/PEF1/1153_G4_1_blue_red_green.jpg		False	source_not_found
PEF1	detail/nucleoplasm/PEF1/PEF1-evaluation.md	../assets/report-images/PEF1/1153_G4_2_blue_red_green.jpg		False	source_not_found
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHC3/IF_images/A-549_HPA062031_1.jpg	docs/assets/report-images/PHC3/A-549_HPA062031_1.jpg	True	copied_or_reused
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHC3/IF_images/MCF-7_HPA062031_2.jpg	docs/assets/report-images/PHC3/MCF-7_HPA062031_2.jpg	True	copied_or_reused
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	../assets/report-images/PHC3/A-549_HPA062031_1.jpg		False	source_not_found
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	../assets/report-images/PHC3/MCF-7_HPA062031_2.jpg		False	source_not_found
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHC3/PHC3-PAE.png	docs/assets/report-images/PHC3/PHC3-PAE.png	True	copied_or_reused
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	../assets/report-images/PHC3/PHC3-PAE.png		False	source_not_found
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHC3/PHC3-PAE.png	docs/assets/report-images/PHC3/PHC3-PAE.png	True	copied_or_reused
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	../assets/report-images/PHC3/PHC3-PAE.png		False	source_not_found
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHC3/PHC3-PAE.png	docs/assets/report-images/PHC3/PHC3-PAE.png	True	copied_or_reused
PHC3	detail/nucleoplasm/PHC3/PHC3-evaluation.md	../assets/report-images/PHC3/PHC3-PAE.png		False	source_not_found
PHF10	detail/nucleoplasm/PHF10/PHF10-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF10/PHF10-PAE.png	docs/assets/report-images/PHF10/PHF10-PAE.png	True	copied_or_reused
PHF10	detail/nucleoplasm/PHF10/PHF10-evaluation.md	../assets/report-images/PHF10/PHF10-PAE.png		False	source_not_found
PHF10	detail/nucleoplasm/PHF10/PHF10-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF10/IF_images/PHF10_IF_red_green.jpg	docs/assets/report-images/PHF10/PHF10_IF_red_green.jpg	True	copied_or_reused
PHF10	detail/nucleoplasm/PHF10/PHF10-evaluation.md	../assets/report-images/PHF10/PHF10_IF_red_green.jpg		False	source_not_found
PHF10	detail/nucleoplasm/PHF10/PHF10-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF10/PHF10-PAE.png	docs/assets/report-images/PHF10/PHF10-PAE.png	True	copied_or_reused
PHF10	detail/nucleoplasm/PHF10/PHF10-evaluation.md	../assets/report-images/PHF10/PHF10-PAE.png		False	source_not_found
PHF12	detail/nucleoplasm/PHF12/PHF12-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF12/IF_images/PHF12_IF_147_G8_1_red_green.jpg	docs/assets/report-images/PHF12/PHF12_IF_147_G8_1_red_green.jpg	True	copied_or_reused
PHF12	detail/nucleoplasm/PHF12/PHF12-evaluation.md	../assets/report-images/PHF12/PHF12_IF_147_G8_1_red_green.jpg		False	source_not_found
PHF12	detail/nucleoplasm/PHF12/PHF12-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF12/PHF12-PAE.png	docs/assets/report-images/PHF12/PHF12-PAE.png	True	copied_or_reused
PHF12	detail/nucleoplasm/PHF12/PHF12-evaluation.md	../assets/report-images/PHF12/PHF12-PAE.png		False	source_not_found
PHF13	detail/nucleoplasm/PHF13/PHF13-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF13/PHF13-PAE.png	docs/assets/report-images/PHF13/PHF13-PAE.png	True	copied_or_reused
PHF13	detail/nucleoplasm/PHF13/PHF13-evaluation.md	../assets/report-images/PHF13/PHF13-PAE.png		False	source_not_found
PHF19	detail/nucleoplasm/PHF19/PHF19-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF19/PHF19-PAE.png	docs/assets/report-images/PHF19/PHF19-PAE.png	True	copied_or_reused
PHF19	detail/nucleoplasm/PHF19/PHF19-evaluation.md	../assets/report-images/PHF19/PHF19-PAE.png		False	source_not_found
PHF19	detail/nucleoplasm/PHF19/PHF19-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF19/PHF19-PAE.png	docs/assets/report-images/PHF19/PHF19-PAE.png	True	copied_or_reused
PHF19	detail/nucleoplasm/PHF19/PHF19-evaluation.md	../assets/report-images/PHF19/PHF19-PAE.png		False	source_not_found
PHF19	detail/nucleoplasm/PHF19/PHF19-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF19/PHF19-PAE.png	docs/assets/report-images/PHF19/PHF19-PAE.png	True	copied_or_reused
PHF19	detail/nucleoplasm/PHF19/PHF19-evaluation.md	../assets/report-images/PHF19/PHF19-PAE.png		False	source_not_found
PHF20	detail/nucleoplasm/PHF20/PHF20-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF20/PHF20-PAE.png	docs/assets/report-images/PHF20/PHF20-PAE.png	True	copied_or_reused
PHF20	detail/nucleoplasm/PHF20/PHF20-evaluation.md	../assets/report-images/PHF20/PHF20-PAE.png		False	source_not_found
PHF20	detail/nucleoplasm/PHF20/PHF20-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF20/IF_images/PHF20_IF_red_green.jpg	docs/assets/report-images/PHF20/PHF20_IF_red_green.jpg	True	copied_or_reused
PHF20	detail/nucleoplasm/PHF20/PHF20-evaluation.md	../assets/report-images/PHF20/PHF20_IF_red_green.jpg		False	source_not_found
PHF20	detail/nucleoplasm/PHF20/PHF20-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF20/PHF20-PAE.png	docs/assets/report-images/PHF20/PHF20-PAE.png	True	copied_or_reused
PHF20	detail/nucleoplasm/PHF20/PHF20-evaluation.md	../assets/report-images/PHF20/PHF20-PAE.png		False	source_not_found
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF20L1/IF_images/A-431_HPA028417_1.jpg	docs/assets/report-images/PHF20L1/A-431_HPA028417_1.jpg	True	copied_or_reused
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF20L1/IF_images/U-251MG_HPA028417_2.jpg	docs/assets/report-images/PHF20L1/U-251MG_HPA028417_2.jpg	True	copied_or_reused
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	../assets/report-images/PHF20L1/A-431_HPA028417_1.jpg		False	source_not_found
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	../assets/report-images/PHF20L1/U-251MG_HPA028417_2.jpg		False	source_not_found
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF20L1/PHF20L1-PAE.png	docs/assets/report-images/PHF20L1/PHF20L1-PAE.png	True	copied_or_reused
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	../assets/report-images/PHF20L1/PHF20L1-PAE.png		False	source_not_found
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PHF20L1/PHF20L1-PAE.png	docs/assets/report-images/PHF20L1/PHF20L1-PAE.png	True	copied_or_reused
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	../assets/report-images/PHF20L1/PHF20L1-PAE.png		False	source_not_found
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF20L1/PHF20L1-PAE.png	docs/assets/report-images/PHF20L1/PHF20L1-PAE.png	True	copied_or_reused
PHF20L1	detail/nucleoplasm/PHF20L1/PHF20L1-evaluation.md	../assets/report-images/PHF20L1/PHF20L1-PAE.png		False	source_not_found
PHF23	detail/nucleoplasm/PHF23/PHF23-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF23/IF_images/PHF23_IF_red_green.jpg	docs/assets/report-images/PHF23/PHF23_IF_red_green.jpg	True	copied_or_reused
PHF23	detail/nucleoplasm/PHF23/PHF23-evaluation.md	../assets/report-images/PHF23/PHF23_IF_red_green.jpg		False	source_not_found
PHF23	detail/nucleoplasm/PHF23/PHF23-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PHF23/PHF23-PAE.png	docs/assets/report-images/PHF23/PHF23-PAE.png	True	copied_or_reused
PHF23	detail/nucleoplasm/PHF23/PHF23-evaluation.md	../assets/report-images/PHF23/PHF23-PAE.png		False	source_not_found
PIANP	detail/nucleoplasm/PIANP/PIANP-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PIANP/IF_images/1446_A6_2_blue_red_green.jpg	docs/assets/report-images/PIANP/1446_A6_2_blue_red_green.jpg	True	copied_or_reused
PIANP	detail/nucleoplasm/PIANP/PIANP-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PIANP/IF_images/1446_A6_4_blue_red_green.jpg	docs/assets/report-images/PIANP/1446_A6_4_blue_red_green.jpg	True	copied_or_reused
PIANP	detail/nucleoplasm/PIANP/PIANP-evaluation.md	../assets/report-images/PIANP/1446_A6_2_blue_red_green.jpg		False	source_not_found
PIANP	detail/nucleoplasm/PIANP/PIANP-evaluation.md	../assets/report-images/PIANP/1446_A6_4_blue_red_green.jpg		False	source_not_found
PIF1	detail/nucleoplasm/PIF1/PIF1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/PIF1/IF_images/PIF1_IF_red_green.jpg	docs/assets/report-images/PIF1/PIF1_IF_red_green.jpg	True	copied_or_reused
PIF1	detail/nucleoplasm/PIF1/PIF1-evaluation.md	../assets/report-images/PIF1/PIF1_IF_red_green.jpg		False	source_not_found
PIF1	detail/nucleoplasm/PIF1/PIF1-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/rejected/PIF1/PIF1-PAE.png	docs/assets/report-images/PIF1/PIF1-PAE.png	True	copied_or_reused
PIF1	detail/nucleoplasm/PIF1/PIF1-evaluation.md	../assets/report-images/PIF1/PIF1-PAE.png		False	source_not_found
PIWIL4	detail/nucleoplasm/PIWIL4/PIWIL4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PIWIL4/IF_images/PIWIL4_IF_red_green.jpg	docs/assets/report-images/PIWIL4/PIWIL4_IF_red_green.jpg	True	copied_or_reused
PIWIL4	detail/nucleoplasm/PIWIL4/PIWIL4-evaluation.md	../assets/report-images/PIWIL4/PIWIL4_IF_red_green.jpg		False	source_not_found
PIWIL4	detail/nucleoplasm/PIWIL4/PIWIL4-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PIWIL4/PIWIL4-PAE.png	docs/assets/report-images/PIWIL4/PIWIL4-PAE.png	True	copied_or_reused
PIWIL4	detail/nucleoplasm/PIWIL4/PIWIL4-evaluation.md	../assets/report-images/PIWIL4/PIWIL4-PAE.png		False	source_not_found
PIWIL4	detail/nucleoplasm/PIWIL4/PIWIL4-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PIWIL4/PIWIL4-PAE.png	docs/assets/report-images/PIWIL4/PIWIL4-PAE.png	True	copied_or_reused
PIWIL4	detail/nucleoplasm/PIWIL4/PIWIL4-evaluation.md	../assets/report-images/PIWIL4/PIWIL4-PAE.png		False	source_not_found
PKN2	detail/nucleoplasm/PKN2/PKN2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PKN2/PKN2-PAE.png	docs/assets/report-images/PKN2/PKN2-PAE.png	True	copied_or_reused
PKN2	detail/nucleoplasm/PKN2/PKN2-evaluation.md	../assets/report-images/PKN2/PKN2-PAE.png		False	source_not_found
PKN2	detail/nucleoplasm/PKN2/PKN2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PKN2/PKN2-PAE.png	docs/assets/report-images/PKN2/PKN2-PAE.png	True	copied_or_reused
PKN2	detail/nucleoplasm/PKN2/PKN2-evaluation.md	../assets/report-images/PKN2/PKN2-PAE.png		False	source_not_found
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PKNOX2/IF_images/AF22_HPA028867_1.jpg	docs/assets/report-images/PKNOX2/AF22_HPA028867_1.jpg	True	copied_or_reused
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PKNOX2/IF_images/Rh30_HPA028867_2.jpg	docs/assets/report-images/PKNOX2/Rh30_HPA028867_2.jpg	True	copied_or_reused
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	../assets/report-images/PKNOX2/AF22_HPA028867_1.jpg		False	source_not_found
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	../assets/report-images/PKNOX2/Rh30_HPA028867_2.jpg		False	source_not_found
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PKNOX2/PKNOX2-PAE.png	docs/assets/report-images/PKNOX2/PKNOX2-PAE.png	True	copied_or_reused
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	../assets/report-images/PKNOX2/PKNOX2-PAE.png		False	source_not_found
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PKNOX2/PKNOX2-PAE.png	docs/assets/report-images/PKNOX2/PKNOX2-PAE.png	True	copied_or_reused
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	../assets/report-images/PKNOX2/PKNOX2-PAE.png		False	source_not_found
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PKNOX2/PKNOX2-PAE.png	docs/assets/report-images/PKNOX2/PKNOX2-PAE.png	True	copied_or_reused
PKNOX2	detail/nucleoplasm/PKNOX2/PKNOX2-evaluation.md	../assets/report-images/PKNOX2/PKNOX2-PAE.png		False	source_not_found
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PLCXD2/IF_images/A-431_HPA055947_1.jpg	docs/assets/report-images/PLCXD2/A-431_HPA055947_1.jpg	True	copied_or_reused
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PLCXD2/IF_images/CACO-2_HPA055947_2.jpg	docs/assets/report-images/PLCXD2/CACO-2_HPA055947_2.jpg	True	copied_or_reused
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	../assets/report-images/PLCXD2/A-431_HPA055947_1.jpg		False	source_not_found
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	../assets/report-images/PLCXD2/CACO-2_HPA055947_2.jpg		False	source_not_found
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PLCXD2/PLCXD2-PAE.png	docs/assets/report-images/PLCXD2/PLCXD2-PAE.png	True	copied_or_reused
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	../assets/report-images/PLCXD2/PLCXD2-PAE.png		False	source_not_found
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PLCXD2/PLCXD2-PAE.png	docs/assets/report-images/PLCXD2/PLCXD2-PAE.png	True	copied_or_reused
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	../assets/report-images/PLCXD2/PLCXD2-PAE.png		False	source_not_found
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	/Users/quii/Documents/Obsidian Vault/Projects/TEreg-finding/protein-interested/detail/nucleoplasm/PLCXD2/PLCXD2-PAE.png	docs/assets/report-images/PLCXD2/PLCXD2-PAE.png	True	copied_or_reused
PLCXD2	detail/nucleoplasm/PLCXD2/PLCXD2-evaluation.md	../assets/report-images/PLCXD2/PLCXD2-PAE.png		False	source_not_found
PLD3	detail/nucleoplasm/PLD3/PLD3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PLD3/IF_images/621_B9_2_blue_red_green.jpg	docs/assets/report-images/PLD3/621_B9_2_blue_red_green.jpg	True	copied_or_reused
PLD3	detail/nucleoplasm/PLD3/PLD3-evaluation.md	/Users/quii/Desktop/projects/protein-scout-TEreg-finding/detail/nucleoplasm/PLD3/IF_images/621_B9_3_blue_red_green.jpg	docs/assets/report-images/PLD3/621_B9_3_blue_red_green.jpg	True	copied_or_reused
